tweet_id,tweet_text,corrected_label,informative_content
593776402358542336',RT @Federation: Krishna lost his home to #NepalQuake 3 days ago. Now he is focusing on helping others: http://t.co/P1c2WzvyGR http://t.co/d…,not_related_or_irrelevant,RT @Federation: Krishna lost his home to #NepalQuake 3 days ago. Now he is focusing on helping others: http://t.co/P1c2WzvyGR http://t.co/d…
593186627981340673',RT @RedCross: #ICYMI: Global #RedCross is delivering aid to #Nepal. Here are 3 ways u can help! http://t.co/1K4hR9Qng6 #NepalQuake http://t…,rescue_volunteering_and_donation_effort,Global #RedCross is delivering aid to #Nepal
592284247798349824',"Fresh 6.9 Earthquake Rocks Nepal, Causes Panic: A day after a 7.9-magnitude earthquake rattled much of Nepal a... http://t.co/c0fACk0hJD",other_useful_information,Fresh 6.9 Earthquake Rocks Nepal
592275459640983553',RT @BBCWorld: Photos taken in Kathmandu an hour apart by @siobhanheanue. Latest on Nepal #earthquake: http://t.co/Z4YdhSgK0m http://t.co/rz…,other_useful_information,Latest on Nepal #earthquake
592268786348228608',"RT @PlanGlobal: RT @davtox: Anxious passengers on Kathmandu bound flight fm Delhi as flight held back due to fresh 6.7 quake, Kathmandu @Pl…",infrastructure_and_utilities_damage,flight held back
592279977116176384',RT @EwFProject: Landslides from the Nepal earthquake yesterday - The Landslide Blog - AGU Blogosphere: http://t.co/0j7liD0POq,other_useful_information,Landslides from the Nepal earthquake 
591944475611516928',Quake destroys buildings in Nepal capital - http://t.co/mCvWhGFNGf,infrastructure_and_utilities_damage,destroys buildings
593077569123000320',RT @landward_rsrch: RT British archeologist 'terrified' after narrowly escaping death in Nepalese earthquake @Telegraph @UofYArchaeology ht…,not_related_or_irrelevant,British archeologist 'terrified'
592288939102359552',Relatives in Hyd trying to contact 60 tourists in Kathmandu \n\nA group of 60 pilgrims from Warasiguda area here... http://t.co/c3Y6SIgeAf,affected_people_and_evacuations,Relatives in Hyd trying to contact 60 tourists 
591906739529781249',"RT @NewIndianXpress: Key Facts About Nepal, Site of Magnitude-7.9 Quake http://t.co/IWcHevEQvb",other_useful_information,"Key Facts About Nepal, Site of Magnitude-7.9 Quake"
592308490858663936',Collapsed walls a common sight in my neighborhood because of the earthquake. This one's mine. #Nepal http://t.co/m3XI9CEsgp,infrastructure_and_utilities_damage,Collapsed walls
593154351251750913',"RT @SkyNewsBreak: Nepal's Prime Minister Sushil Koirala says the number killed in the #NepalEarthquake could reach 10,000",injured_or_dead_people,"the number killed in the #NepalEarthquake could reach 10,000"
599983373046706178',RT @namgayzam: #Bhutan's aid commitment to #Nepal same as the US and Google: USD 1MN. http://t.co/PZ3n9Uzp8B,rescue_volunteering_and_donation_effort,#Bhutan's aid commitment to #Nepal 
592274783062065152',RT @KashmirDispatch: Two from #Jammu killed in #Nepalearthquake http://t.co/SAPgsLUV1G  #Kashmir,injured_or_dead_people,Two from #Jammu killed
592275232997576704',RT @ibnlive: BREAKING | Traffic in Kathmandu halted for 4 hrs; 80% houses damaged in Gorkha Region of Nepal due to #NepalQuake http://t.co/…,infrastructure_and_utilities_damage,Traffic in Kathmandu halted for 4 hrs; 80% houses damaged 
592159826433552384',RT @IndianSanskriti: What WILLING &amp; ABLE Government + People can do! #Nepal #NepalEarthquake #NepalQuake #NepalQuakeRelief @narendramodi ht…,not_related_or_irrelevant,RT @IndianSanskriti: What WILLING &amp; ABLE Government + People can do! #Nepal #NepalEarthquake #NepalQuake #NepalQuakeRelief @narendramodi ht…
592340468920426496',RT @sardogsnepal: #NepalQuakeRelief Intensity map of quakes. This work is going to take long &amp; needs volunteers from  the world! http://t.c…,not_related_or_irrelevant,RT @sardogsnepal: #NepalQuakeRelief Intensity map of quakes. This work is going to take long &amp; needs volunteers from  the world! http://t.c…
592275143524679680',RT @theage_photo: More than 1800 people have been killed and hundreds are missing in Nepal's quake. http://t.co/byfCJohMCP http://t.co/5aOF…,injured_or_dead_people,More than 1800 people have been killed
592294510891311105',#NepalEarthquake #Disaster #charity guardian: Nepal earthquake: governments scramble to locate missing citizens http://t.co/BpNHMk0jcO,affected_people_and_evacuations,governments scramble to locate missing citizens
592249904480722944',Is Kathmandu airport open? I heard it closed following 6.7 aftershock. Where are planes being diverted to? #NepalEarthquake #Kathmanduquake,infrastructure_and_utilities_damage,Is Kathmandu airport open? [SEP]Where are planes being diverted to?
592278484568801280',"217 missing in Mount Everest Region, say ministry officials. 61 have been rescued.  22 bodies recovered. #NepalQuake \nhttp://t.co/NZXxQwxUif",affected_people_and_evacuations,217 missing
593302157639585792',"RT @WHO: There are well documented risks for relief workers, affected populations in the aftermath of natural disasters like #NepalEarthqua…",affected_people_and_evacuations,"well documented risks for relief workers, affected populations"
593028888600674305',This Nepal earthquake survivor was buried for 50 hours before being rescued http://t.co/VsKS74Sl0n,affected_people_and_evacuations,survivor was buried
591977397194395648',RT @paohuitron: #prayforNepal please. #rezaporNepal. Por favor. @reformanacional @aristeguicnn @El_Universal_Mx http://t.co/wgPLWRTWB6,not_related_or_irrelevant,RT @paohuitron: #prayforNepal please. #rezaporNepal. Por favor. @reformanacional @aristeguicnn @El_Universal_Mx http://t.co/wgPLWRTWB6
592342064488128512',Deadly Earthquake in Nepal http://t.co/ci9u4QsC3B,other_useful_information,Deadly Earthquake in Nepal
592283877902655489',"RT- Aftershock leads to Kathmandu airport closing, flights returning to Delhi: The strong aftershock exp... http://t.co/OSZ0tEdFmD #News",infrastructure_and_utilities_damage,"Kathmandu airport closing, flights returning to Delhi"
593118860800327680',“@Ericssonpress: Ericsson Response now on the ground in #Nepal to support emergency and rescue effort. #TechnologyforGood”,rescue_volunteering_and_donation_effort,Ericsson Response now on the ground in #Nepal to support emergency and rescue effort
592309003260022785',RT @paulocoelho: Updates on Nepal Earthquake |&gt; @PCoelho_Nepal,other_useful_information,Updates on Nepal Earthquake
592276705760268288',"RT @CAREIndia: Update from Khohana village,Kathmandu. Image by Glyn Riley. Donate generously http://t.co/hcOFFj0UVH http://t.co/kGHLkjbWGl",other_useful_information,"Update from Khohana village,Kathmandu"
593149401608167427',RT @itvnews: Desperate for food and help: @markaustinitv on the #NepalEarthquake chaotic recovery operation http://t.co/P8CBwEZzVu http://t…,rescue_volunteering_and_donation_effort,Desperate for food and help
592992170954600448',"Doctor assembles team to help find, save Nepal quake victims #KansasCity http://t.co/ZpSqf18L61  — The NewZ (TheUsNewz) April 28, 2015  —…",rescue_volunteering_and_donation_effort,"Doctor assembles team to help find, save Nepal quake victims"
592657148368281600',RT @prashantktm: Everyone in Kathmandu is just exhausted. What a prolonged test of human spirit this is going to be.,not_related_or_irrelevant,RT @prashantktm: Everyone in Kathmandu is just exhausted. What a prolonged test of human spirit this is going to be.
592283217715134464',NI MAN WITNESSES 'SCENE OF DEVASTATION' AFTER NEPAL EARTHQUAKE - http://t.co/VNekr1dUyO http://t.co/T1wxUDKJRw,other_useful_information,SCENE OF DEVASTATION' AFTER NEPAL EARTHQUAKE
592281891820154880',"Image from the quake: Heavy damage in Nepal ancient city http://t.co/gowO38nqi1 ___ THE IMAGE: In this photo by Niranjan Shrestha, a man …",infrastructure_and_utilities_damage,Heavy damage
593487666366283776',See the moment a massive earthquake hits Kathmandu | AOL Features http://t.co/afSjylLkmO,other_useful_information,the moment a massive earthquake hits Kathmandu
592337706534838272',RT @vijayprashad: Nepal. So many dead. Such pain. http://t.co/yHPlmrS4uR,injured_or_dead_people,So many dead
592296732773511168',#Nepal earthquake historic Dharahara tower collapses hundreds feared trapped http://t.co/b9Pzp6NuY1,infrastructure_and_utilities_damage,#Nepal earthquake historic Dharahara tower collapses
592592940729401344',"Landslides, Shortages Hinder Rescues As Nepal Quake Toll Rises: Officials in Nepal say the death toll from the... http://t.co/Um3LqGuITd",injured_or_dead_people,Toll Rises
592277284632952832',20 Heartbreaking Photos of the Massive Earthquake That Just Hit Nepal http://t.co/N7JQNfqIoo,other_useful_information,20 Heartbreaking Photos of the Massive Earthquake
592275137090596864',"RT @chaudhary_varu: Himalayan tragedy: Over 1,500 killed, villages wiped out in Nepal #MSGHelpEarthquakeVictims  http://t.co/qzMOBjTpab",injured_or_dead_people,"Over 1,500 killed"
592261964987904001',"Apparently another earthquake in Nepal, unconfirmed, 6.7mag, airport closed again..",infrastructure_and_utilities_damage,airport closed again
592282199082270720',"Sunday, April 26, 2015 http://t.co/lcvHa2jsTV Magnitude 6.7 aftershock hits Nepal, sparking panic a day after deadly quake KATHMANDU, Nep…",other_useful_information,Magnitude 6.7 aftershock hits Nepal
593231965219737601',RT @1roxxfoxx: Bigger Earthquake Coming on Nepal's Terrifying Faults https://t.co/5layHtcT7H via @LiveScience https://t.co/Oe1L2dC5H5,other_useful_information,Bigger Earthquake Coming
592282194304864257',Nepal Earthquake: Indians Return To Delhi http://t.co/tQ5uWRnDy8,affected_people_and_evacuations,Indians Return To Delhi
592620264330010624',"@ibnlive Why can't China - a stinking rich country + Nepal's neighbour - send money, aid etc. What about the Red Amry helping out eh?",not_related_or_irrelevant,"@ibnlive Why can't China - a stinking rich country + Nepal's neighbour - send money, aid etc. What about the Red Amry helping out eh?"
593336665827053569',RT rubenmasc: So what does MrsGandhi have to say to RSS Idealogue Hosabele confirming that RSS Teams havent gone to Nepal?! Pics tweeted by…,rescue_volunteering_and_donation_effort,RSS Teams havent gone to Nepal
592289413343924224',@BobPisani #NepalQuake #doctorswithoutborders  I just made a donation to DWB to ease some of the human suffering in Nepal.,rescue_volunteering_and_donation_effort,I just made a donation to DWB
592763417804599296',Raw: Drone view of Nepal quake damage http://t.co/QrWpZHy9sz,infrastructure_and_utilities_damage,Nepal quake damage
592275376337891328',RT @CUFI: Israeli aid plane takes off for Nepal as quake death toll climbs http://t.co/4OFj7Oj5nQ,injured_or_dead_people,death toll climbs 
592294108837744640',"A real headline, not The Onion-&gt; RT @nytimes: Nepal earthquake damage the result of \nstrong shaking over a wide area. http://t.co/yXW9y8ZvbE",infrastructure_and_utilities_damage,Nepal earthquake damage
592331826405838848',"RT @ANI_news: Amritsar: Shiromani Gurdwara Parbandhak Committee (SGPC) to send food, relief material to Nepal. #NepalEarthquake http://t.co…",rescue_volunteering_and_donation_effort,"Shiromani Gurdwara Parbandhak Committee (SGPC) to send food, relief material to Nepal"
592894785955966976',"RT @umarket: If you want to truly help Nepal, don’t rush there now. Solid post in @guardian about how best to support Nepal now:  http://t.…",not_related_or_irrelevant,"RT @umarket: If you want to truly help Nepal, don’t rush there now. Solid post in @guardian about how best to support Nepal now:  http://t.…"
592283749775060993',RT @geehall1: The Nepal Earthquake Situation - Late-April 2015: collated information in Storify form. https://t.co/cW1g1hGYTn #NepalQuake #…,other_useful_information,The Nepal Earthquake Situation
592235159044296704',Heartbreaking :( RT @rConflictNews: BREAKING: Reports of another avalanch at Mt. Everest after a fresh 6.7 earthquake in #Nepal.,other_useful_information,Reports of another avalanch at Mt. Everest
592248995856134144',RT @Superneha83: My cousin just sent me these pictures. The entire bhaktpur durbar square is no more! #Kathmandu #earthquake http://t.co/ec…,infrastructure_and_utilities_damage,The entire bhaktpur durbar square is no more
592259567548964864',#Kathmandu #TrivubanAirport closed.,infrastructure_and_utilities_damage,#Kathmandu #TrivubanAirport closed.
592256577555529729',Our all nations stand with Nepal and Indians #NepalEarthquake,not_related_or_irrelevant,Our all nations stand with Nepal and Indians #NepalEarthquake
592336656658640896',RT @cnnbrk: Avalanches reported in Mount Everest region after powerful earthquake in Nepal. http://t.co/E8Fh03tnSi,other_useful_information,Avalanches reported in Mount Everest region
592801896999563264',Save the Children staff worked hard to deliver aid on Day 1 of #NepalQuake active response http://t.co/2ay7junnth http://t.co/w4NUZsspVc,rescue_volunteering_and_donation_effort,staff worked hard to deliver aid 
592646110029549568',BBC News - Nepal earthquake: Brothers from Wales missing http://t.co/BITrewdxiI,affected_people_and_evacuations,Brothers from Wales missing
593188232889761792',"RT @Hadithoftheday: Do your bit for the victims of the devastating earthquake in Nepal, donate via Human Appeal who're on the scene now: ht…",not_related_or_irrelevant,"RT @Hadithoftheday: Do your bit for the victims of the devastating earthquake in Nepal, donate via Human Appeal who're on the scene now: ht…"
593107706594000896',RT @sprague_paul: Facebook Adds Donate Button Atop News Feeds to Aid Earthquake-Ravaged Nepal http://t.co/HaodnOFlWX,rescue_volunteering_and_donation_effort,Facebook Adds Donate Button Atop News Feeds to Aid Earthquake-Ravaged Nepal
592219903249162240',Death roll croses 2000 in nepal now #earthquake,injured_or_dead_people,Death roll croses 2000
592251338752405504',Kathmandu airport has been shut down today after the big aftershock...,infrastructure_and_utilities_damage,Kathmandu airport has been shut down
